#     25%   50%   75%  
4000   1.6507390105534105    1.4091108815653965   1.4091108815653965   
6000   1.3642974025402201    1.3583920906318823   1.3583920906318823   
10000   1.4478540524489796    1.4409248567493114   1.4409248567493114   
15000   1.493294314986376    1.5193365354588189   1.5193365354588189   
22500   1.688825199700041    1.6822359816826506   1.6822359816826506   
37000   1.9466903009724925    1.9734578838811858   1.9734578838811858   
60000   2.6578300547362304    2.683704476357298   2.683704476357298   
