#    TCP    DCTCP    AFQ_8    SPPIFOWFQ_8    PIFOWFQ_8   XIFOWFQ_8
4000   1.8628884926435691    1.0909895111427217    0.6116996597156398    0.525509172985782    0.4389059251184834    0.6636067298578199
6000   2.8859517150127227    1.5394009799872934    0.8230958072403938    0.6861433447619047    0.5722579095238096    0.8506231054302953
10000   4.051084489795919    1.9904306051196965    1.0571815065150438    0.862367140488036    0.7225939928926794    1.0387579206537187
15000   5.251350927679404    2.5413070317725754    1.3235048804307463    1.0913764612100965    0.9319502260579065    1.3266066936502041
22500   6.779566340538089    3.21927523063036    1.6881001019825772    1.4893081330330329    1.282012803541948    1.7800108404383068
37000   8.819339351856259    4.148471636643026    2.3027666731972145    2.2122241451498703    1.9645094792256848    2.648495725416126
60000   11.869212043108789    5.488112631236823    3.529519270414876    3.6887852275916506    3.4053527246033832    4.336915585610121
